code,first_name,second_name,web_name,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-24,24-25,25-26,fbref,understat,transfermarkt
231416,Ferdi,Kadıoğlu,F.Kadıoğlu,,,,,,,,,628.0,148.0,66c52a77,13066.0,369316
231480,Santiago,Ignacio Bueno,S.Bueno,,,,,,,,697.0,564.0,636.0,edc98fac,10945.0,438001
231747,Jean-Philippe,Mateta,Mateta,,,,,641.0,159.0,168.0,232.0,207.0,283.0,50e6dc35,5735.0,420002
231899,Jack,Taylor,Taylor,,,,,,,,,281.0,,48eed8d5,12754.0,458178
232112,Manuel,Ugarte Ribeiro,Ugarte,,,,,,,,,652.0,459.0,c9817014,11766.0,476701
232185,Ismaïla,Sarr,Sarr,,,,525.0,,399.0,,,585.0,267.0,bfdb33aa,5675.0,410225
232223,Folarin,Balogun,Balogun,,,,,,530.0,,1.0,,,31822f8c,9690.0,503770
232228,Harry,Clarke,H.Clarke,,,,,,,,,266.0,,a64f2573,13133.0,528892
232229,Vontae,Daley-Campbell,Daley-Campbell,,,,,660.0,639.0,,,,,192d4c3d,9312.0,530732
232233,Tyreece,John-Jules,John-Jules,,,,585.0,,,,,,,247e5cfc,8225.0,503768
232241,Matthew,Smith,Smith,,,,647.0,,,607.0,,,,54b6eed9,8494.0,528894
232245,Zak,Swanson,Swanson,,,,,,711.0,,,,,5b7381b5,10436.0,540687
232247,Dominic,Thompson,Thompson,,,,,,498.0,98.0,,,,235a62f8,9915.0,503688
232351,Ryan,Giles,Giles,,,555.0,607.0,,687.0,,553.0,,,73b1d65b,7277.0,504581
232356,Jenson,Jones,Jenson Jones,,,,,,,,,,774.0,4776da26,14276.0,990997
232361,Taylor,Perry,Perry,,,,560.0,611.0,,,,,,01ba3996,8139.0,502073
232391,Jeremy,Ngakia,Ngakia,,,,593.0,,400.0,,,,,3631ad41,8235.0,503795
232398,Nathan,Trott,Trott,,574.0,,,674.0,,,,,,7494bea9,6425.0,431422
232413,Eberechi,Eze,Eze,,,,,489.0,160.0,169.0,226.0,199.0,266.0,ae4fc6a4,8706.0,479999
232423,Nathan,Ferguson,Ferguson,,578.0,,,145.0,161.0,174.0,,,,2f8d27bc,6451.0,507254
232427,Rekeem,Harper,Harper,614.0,507.0,,,426.0,,,,,,3c066877,5562.0,456877
232456,Dilan,Markanday,Markanday,,,,,,597.0,,,,,4f242e0e,9949.0,530807
232477,Elliot,Thorpe,Thorpe,,,,,,,,337.0,,,9b1da146,,496661
232571,Anthony,Patterson,Patterson,,,,,,,,,,528.0,b2470c6f,13721.0,475946
232620,Lewis,Brunt,Brunt,,,,,,646.0,273.0,,,,a2081c6b,10168.0,533657
232653,Jacob,Ramsey,J.Ramsey,,,,,554.0,51.0,47.0,55.0,53.0,52.0,1544f145,8941.0,503749
232667,Akin,Famewo,Famewo,,,,552.0,,,,,,,9d9a71c1,8080.0,425713
232787,Conor,Gallagher,Gallagher,,,,,544.0,144.0,148.0,202.0,169.0,,c2731c10,9040.0,488362
232792,Tariq,Lamptey,Lamptey,,,,586.0,77.0,71.0,114.0,139.0,131.0,150.0,f4e433d4,8226.0,504148
232797,Kayne,Ramsay,Ramsay,,,565.0,311.0,598.0,,,,,,dc31b84c,7326.0,530879
232820,Joe,Anderson,Anderson,,,,,,,,,,534.0,4fa3a3a4,,511551
232826,Anthony,Gordon,Gordon,,,,561.0,168.0,503.0,195.0,412.0,398.0,485.0,2bd83368,8150.0,503733
232829,Kyle,John,John,,,,,679.0,,637.0,,,,c9093a1a,9408.0,504507
232859,Djed,Spence,Spence,,,,,,,522.0,517.0,504.0,573.0,9bc9a519,10764.0,483348
232881,Thakgalo,Leshabela,Leshabela,,,,,661.0,,,,,,383e68b1,9311.0,461882
232892,Calvin,Bassey,Bassey,,,,,,,,610.0,241.0,318.0,a36524bf,11728.0,461883
232917,Arijanet,Muric,Muric,,,529.0,,,,,172.0,568.0,,99aa1a84,7027.0,371021
232928,James,Garner,Garner,,,602.0,250.0,317.0,,570.0,250.0,223.0,303.0,4e015693,7438.0,505219
232937,Brandon,Williams,B.Williams,,,,549.0,318.0,290.0,343.0,374.0,,,5e74d6c8,8075.0,507700
232957,Thomas,Allan,Allan,,,,598.0,,,,,,,e95726c1,8237.0,484390
232960,Lewis,Cass,Cass,,,623.0,,,,,,,,711a6e59,7601.0,474382
232964,Lewis,Gibson,Gibson,,,,477.0,,,,,,,cdf0f2db,8262.0,419325
232977,Kell,Watts,Watts,,,622.0,599.0,342.0,,,431.0,,,603e4f0b,7602.0,484389
232979,Jack,Young,Young,,,,656.0,,,,,,,ad7cd1fa,8538.0,507235
232980,Max,Aarons,Aarons,,,,274.0,,326.0,,643.0,59.0,,774cf58b,7688.0,471690
233420,Renan Augusto,Lodi dos Santos,Renan Lodi,,,,,,,602.0,,,,ed9f7cfe,7891.0,476352
233425,Aaron,Connolly,Connolly,,,,534.0,78.0,72.0,,127.0,,,27c01749,7991.0,434207
233489,Leighton,Clarkson,Clarkson,,,,,601.0,,,,,,d5dafedb,9151.0,470606
233497,Adama,Diakhaby,Diakhaby,,,471.0,,,,,,,,65585e3a,5740.0,453594
233821,Anel,Ahmedhodžić,Ahmedhodžić,,,,,,,,471.0,,,eab957a3,10386.0,377468
233849,Archie,Mair,Mair,,,,551.0,,,,,,,70e9afd8,8081.0,447063
233963,Konstantinos,Mavropanos,Mavropanos,,595.0,10.0,8.0,,24.0,,676.0,528.0,606.0,00963611,6722.0,415912
234370,Marc,Roca Junqué,Roca,,,,,,,245.0,,,,da27e268,5086.0,336869
234483,Aiden,O'Neill,O'Neill,531.0,623.0,,,,,,,,,c7aee75b,1662.0,385918
234720,Giovanni,McGregor,McGregor,,,,608.0,,,,,,,1b138e25,8261.0,611651
234908,Juan,Foyth,Foyth,,534.0,549.0,335.0,406.0,,,,,,6c7762c3,6306.0,480763
235382,Steven,Alzate,Alzate,,,,537.0,79.0,73.0,115.0,123.0,,,ad1f61f3,8020.0,476237
235448,Ellery,Balcombe,Balcombe,,,,,,92.0,100.0,91.0,,102.0,e827567f,11985.0,456292
235449,George,Wickens,Wickens,,,,,,,747.0,,,,eafaafa5,11459.0,502070
235530,Lloyd,Kelly,Kelly,,,,64.0,,,73.0,70.0,404.0,,f31def1e,8090.0,480116
235546,Jacob,Sørensen,Sørensen,,,,,,327.0,,,,,953c30b0,9748.0,390664
235599,Nikola,Tavares,Tavares,,,619.0,635.0,,,,,,,0beeb166,7599.0,487428
235640,Harry,Boyes,Boyes,,,,,704.0,,,,,,467bf546,9541.0,746778
235674,Manor,Solomon,Solomon,,,,,,,562.0,583.0,502.0,589.0,886f9aac,10716.0,396638
235826,Joël,Piroe,Piroe,,,,,,,,,,362.0,1f0072a6,13835.0,369962
240143,Ibrahima,Diallo,Diallo,,,,,565.0,349.0,416.0,,,,11ff3d56,6736.0,413032
240299,Joe,Hodge,Hodge,,,,,,,566.0,555.0,551.0,653.0,bd8a5d95,10755.0,503975
240499,Daniel,Batty,Batty,676.0,,,,,,,,,,96c92a74,5604.0,509268
240514,Kjell,Scherpen,Scherpen,,,,,,476.0,542.0,147.0,,142.0,f0e4c69e,9960.0,463527
240796,Álvaro,Fernández,Fernández,,,,,,556.0,,,,,f127d782,5191.0,453704
241157,Emerson,Leite de Souza Junior,E.Royal,,,,,,588.0,445.0,497.0,487.0,,df8b52a5,7430.0,476344
241231,Jordan,Beyer,Jordan,,,,,,,,160.0,,194.0,9af1f9ff,6557.0,403898
241289,Ben,Wilmot,Wilmot,,,544.0,,,401.0,,,,,2876eaa3,7216.0,467599
241519,Weston,McKennie,McKennie,,,,,,,720.0,,,,01c3aff5,5360.0,332697
241791,Ryan,Schofield,Schofield,,,533.0,,,,,,,,74947a21,7111.0,495441
242058,Moise,Kean,Kean,,,,496.0,169.0,564.0,,,,,3d50bcdb,1304.0,364135
242166,Mattéo,Guendouzi,Guendouzi,,,451.0,21.0,25.0,25.0,,,,,5ea8ef20,5759.0,465830
242183,James,Morris,Morris,,,,,,633.0,,,,,59e3e314,990.0,610621
242453,Jacob,Brown,Brown,,,,,,,,631.0,,,ca18c8f1,11720.0,469958
242500,Joe,Taylor,Taylor,,,,,,,,336.0,,,bfd3801e,,944551
242510,Louie,Moulden,Moulden,,,,,,611.0,,,,,7b7de75a,10030.0,444641
242880,Benoît,Badiashile Mukinayi,B.Badiashile,,,,,,,689.0,191.0,153.0,229.0,06df8256,7240.0,463603
242882,Bafodé,Diakité,Diakité,,,,,,,,,,685.0,1bfb6fef,7268.0,463605
242885,Loïc,Mbe Soh,Mbe Soh,,,,,,,393.0,454.0,,,8f534f8e,7577.0,463610
242898,Brennan,Johnson,Johnson,,,,,,,394.0,450.0,491.0,580.0,0cd31129,10760.0,470607
243016,Alexis,Mac Allister,Mac Allister,,,,627.0,80.0,74.0,116.0,304.0,329.0,386.0,83d074ff,8379.0,534033
243298,Cody,Gakpo,Gakpo,,,,,,,680.0,297.0,321.0,384.0,1971591f,11296.0,434675
243343,Jake,Cain,Cain,,,,,607.0,,,,,,a33ce8e2,9192.0,565420
243345,Lewis,O'Brien,O'Brien,,,,,,,524.0,458.0,439.0,520.0,089667a5,10759.0,560694
243505,Jakub,Moder,Moder,,,,,628.0,75.0,117.0,144.0,137.0,,f230bc30,9284.0,384461
243526,Gabriel,Gudmundsson,Gudmundsson,,,,,,,,,,347.0,d5d22a58,9944.0,362108
243531,Andrew,Eleftheriou,Eleftheriou,605.0,,,,,,,,,,0878b548,5548.0,476532
243532,Dion,Pereira,Pereira,659.0,,,,,,,332.0,,,8aab04dc,5559.0,499604
243557,Moussa,Diaby,Diaby,,,,,,,,599.0,34.0,,aeed5c06,6556.0,395516
243568,Billy,Gilmour,Gilmour,,,,533.0,124.0,145.0,149.0,133.0,124.0,,df10e27c,7988.0,423744
243569,Adedapo,Awokoya-Mebude,Mebude,,,,,,469.0,,,,,b7996fe0,,424021
243571,Nathan,Patterson,Patterson,,,,,,674.0,197.0,262.0,234.0,296.0,230f0471,10292.0,424015
243710,Bernardo,Costa Da Rosa,Rosa,,,,595.0,,,,,,,cd3112d5,8236.0,476367
244042,Rodrigo,Muniz Carvalho,Muniz,,,,,,,218.0,279.0,251.0,338.0,a755db8c,10717.0,735571
244085,Siriki,Dembélé,Siriki,,,,,,,74.0,67.0,,,11f54bd5,10749.0,488656
244262,Alfie,Doughty,Doughty,,,,,,,,321.0,,,bf33b257,11723.0,608175
244560,Romain,Perraud,Perraud,,,,,,460.0,417.0,,,,6dfd8f05,6500.0,318523
244619,Luke,Thomas,Thomas,,,,660.0,240.0,219.0,270.0,693.0,305.0,,fc027d02,8562.0,505194
244704,Matías,Viña,Viña,,,,,,,718.0,,,,08eb3b58,9892.0,439072
244716,Juan Camilo,Hernández Suárez,Cucho,,,,,,472.0,,,,,71b47ab9,6954.0,459463
244723,Tyrick,Mitchell,Mitchell,,,,579.0,146.0,162.0,170.0,234.0,210.0,258.0,5cbd1eb0,8214.0,730893
244731,Luis,Díaz Marulanda,Luis Díaz,,,,,,696.0,293.0,303.0,327.0,383.0,4a1a9578,10408.0,480692
244845,Nathan,Wood-Gordon,Wood,,,,,,,,,477.0,,4ccf2d5b,12763.0,503990
244848,Teddy,Jenks,Jenks,,,,,631.0,,,,,,a96ba40b,9253.0,530915
244850,Morgan,Rogers,Rogers,,,,,,,,803.0,54.0,47.0,2e5915f1,12412.0,503743
244851,Cole,Palmer,Palmer,,,,643.0,552.0,507.0,316.0,362.0,182.0,235.0,dc7f8a28,8497.0,568177
244856,Teden,Mengi,Mengi,,,,,319.0,,,393.0,,,91748070,12073.0,548470
244858,Fábio,Freitas Gouveia Carvalho,Carvalho,,,,,695.0,,296.0,,314.0,123.0,966e28d0,9501.0,559263
244890,Joseph,Hungbo,Hungbo,,,,,,402.0,,,,,fdf9edec,,725703
244930,Alex,Mighten,Mighten,,,,,,,395.0,456.0,435.0,,10ec4169,10761.0,503988
244932,Ben,Knight,Knight,,,,,,,600.0,,,,190163f3,11032.0,568007
244954,Pau,Torres,Pau,,,,,,,,584.0,52.0,41.0,532e1e4f,6221.0,399776
245414,Nicolò,Zaniolo,Zaniolo,,,,,,,,672.0,,,9907b1c8,6686.0,392085
245419,Patson,Daka,Daka,,,,,,455.0,271.0,,289.0,,ca45605e,9738.0,365172
245719,Taylor,Harwood-Bellis,Harwood-Bellis,,,,642.0,623.0,,,,461.0,,47327321,8495.0,503977
245824,Carlos Vinícius,Alves Morais,Vinicius,,,,,564.0,,618.0,287.0,258.0,,8b529245,7395.0,525287
245830,Josh,Bowler,Bowler,,,,,,,,440.0,426.0,,ea39a081,,506470
245923,Luke,Cundle,Cundle,,,,567.0,614.0,547.0,485.0,550.0,540.0,,cc3b8e78,8179.0,532541
246265,Corrie,Ndaba,Ndaba,,,,,,,,,279.0,,4db55657,13876.0,433329
246301,Jorge,Cuenca Barreno,J.Cuenca,,,,,,,,,586.0,321.0,0abc51f2,8489.0,494880
246799,Jackson,Smith,Smith,,,,,,,557.0,,,,15fdac60,,511964
246878,Abdelhamid,Sabiri,Sabiri,,522.0,205.0,,,,,,,,4830e0af,6296.0,340394
247245,Hannes,Delcroix,Delcroix,,,,,,,,674.0,,188.0,b737f944,11998.0,338635
247286,Kyle,Jameson,Jameson,,624.0,,,,,,,,,3e61e488,6527.0,494684
247348,Daniel,Muñoz Mejía,Muñoz,,,,,,,,792.0,211.0,256.0,778ef829,12408.0,493003
247412,Jørgen,Strand Larsen,Strand Larsen,,,,,,,,,566.0,654.0,f553b2b3,11070.0,429983
247632,Pedro,Lomba Neto,Neto,,,,528.0,474.0,441.0,486.0,567.0,560.0,236.0,7ba2eaa9,6382.0,487465
247664,Terry,Ablade,Ablade,,,,,,,591.0,,,,d524dcd7,11004.0,434015
247670,Valentín,Castellanos,Taty,,,,,,,,,,791.0,da76bab4,10948.0,522784
247693,Randal,Kolo Muani,Kolo Muani,,,,,,,,,,726.0,c0b3669f,5743.0,487969
247955,Lutsharel,Geertruida,Geertruida,,,,,,,,,,724.0,242e1043,13064.0,420210
248056,Tanaka,Ao,Tanaka,,,,,,,,,,358.0,1d36d6b6,13834.0,489359
248164,Viljami,Sinisalo,Sinisalo,,,,,,596.0,707.0,57.0,55.0,,a48635b8,9967.0,484838
248853,Dynel,Simeu,Simeu,,,,,,665.0,,,,,6df49f02,10204.0,503976
248854,Josh,Brooking,Brooking,,,,,,,,723.0,,,330f638c,12130.0,566832
248857,Noni,Madueke,Madueke,,,,,,,708.0,208.0,177.0,18.0,bf34eebd,11357.0,503987
248859,Amadou,Diallo,Diallo,,,,,,,,738.0,,,e31708b2,12200.0,533086
248865,Armstrong,Oko-Flex,Oko-Flex,,,,,,652.0,572.0,,,,ab77d10d,10179.0,531461
248875,Jérémy,Doku,Doku,,,,,,,,678.0,346.0,418.0,fffea3e5,8981.0,486049
248937,Sam,Greenwood,Greenwood,,,,,692.0,550.0,237.0,,,355.0,f3354c07,9493.0,532178
249231,Keane,Lewis-Potter,Lewis-Potter,,,,,,,515.0,107.0,98.0,107.0,41f08ac8,10809.0,644401
250199,Nicolás,Domínguez,Dominguez,,,,,,,,712.0,431.0,519.0,20b3a502,8252.0,497291
250370,Nathan,Bishop,Bishop,,,,,686.0,,656.0,,,,bf713136,9433.0,495033
250604,Owen,Otasowie,Otasowie,,,,566.0,581.0,442.0,,,,,6956ff08,8180.0,511815
250735,Darko,Churlinov,Churlinov,,,,,,,,162.0,,204.0,c6608135,7790.0,386786
420922,Jan,Zamburek,Zamburek,,,,,,93.0,,,,,395880a4,,487924
421796,Sidnei,Tavares,Tavares,,,,,676.0,,,,,,3add8ed8,9395.0,511813
422287,Kofi,Balmer,Balmer,,,,,,,642.0,,,,0284bd0d,11169.0,504518
422303,John,McAtee,McAtee,,,,,,,,324.0,,,5c42b6b6,11726.0,504855
422306,Will,Ferry,Ferry,,,,654.0,634.0,,,,,,f4765c97,8535.0,504856
422612,Ryan,Astley,Astley,,,,,681.0,,,,,,0eb884e1,9407.0,511552
423649,Enock,Mwepu,Mwepu,,,,,,462.0,118.0,,,,1d5cab82,9734.0,490307
424001,Vini,de Souza Costa,Vini Souza,,,,,,,,638.0,,,6a8a7af8,10872.0,663581
424044,Hamed,Traorè,H.Traorè,,,,,,,723.0,87.0,67.0,93.0,570bb4b9,6986.0,391065
424876,Dominik,Szoboszlai,Szoboszlai,,,,,,,,309.0,336.0,387.0,934e1968,9788.0,451276
427420,Giovanni,Reyna,Reyna,,,,,,,,801.0,,,7fa4e703,8191.0,504215
427623,Chris,Richards,Richards,,,,,,,530.0,238.0,194.0,261.0,0a3d6d2b,8430.0,578539
427637,Brenden,Aaronson,Aaronson,,,,,,,246.0,,,350.0,5bc43860,10751.0,393323
428399,João,Félix Sequeira,João Félix,,,,,,,690.0,,621.0,,8aafd64f,7892.0,462250
428580,Frank,Onyeka,Onyeka,,,,,,479.0,93.0,111.0,102.0,128.0,2944f86f,9681.0,421637
428610,Bruno,Cavaco Jordão,Jordão,,,,609.0,475.0,661.0,,561.0,,,41ff002d,6336.0,415646
428626,Przemyslaw,Placheta,Placheta,,,,,,328.0,,,,,3c33f9d9,10097.0,383109
428971,Steven,Benda,Benda,,,,,,,,692.0,242.0,315.0,caaa7fab,12735.0,381469
429414,Saša,Kalajdžić,Kalajdžić,,,,,,,608.0,562.0,555.0,656.0,15f24fe7,8812.0,369567
430367,Joel,Mumbongo,Mumbongo,,,,665.0,613.0,,,,,,f8e588df,8566.0,381156
430871,Matheus,Santos Carneiro da Cunha,Cunha,,,,,,,682.0,590.0,541.0,450.0,dc62b55d,7080.0,517894
430992,Owen,Beck,Beck,,,,,,627.0,,782.0,,,a011a1e9,10119.0,551001
431019,Karlo,Ziger,Ziger,,,,,593.0,,,,,,53b781b9,9083.0,526258
431131,Moussa,Djenepo,Djenepo,,,,438.0,382.0,350.0,418.0,,,,254147d4,7701.0,485424
431248,Ladislav,Krejcí,Krejčí,,,,,,,,,,709.0,5b5c2228,1447.0,345911
431639,Zian,Flemming,Flemming,,,,,,,,,,215.0,b3f36e72,13729.0,411537
431774,Kyle,Taylor,Taylor,,602.0,600.0,,,,,,,,0bb6d386,6493.0,562254
431924,Daniel,Adshead,Adshead,,,,669.0,,,,,,,8f817fc7,8590.0,532464
431960,Bendegúz,Bolla,Bolla,,,,,,,,547.0,,,b6ca3ab3,,439351
432160,Shandon,Baptiste,Baptiste,,,,,,499.0,94.0,92.0,,,2886c9b5,9914.0,533916
432422,Sandro,Tonali,Tonali,,,,,,,,429.0,417.0,491.0,0db169ae,7958.0,397033
432656,Eric,Garcia,Garcia,,,,544.0,288.0,,,,,,2bed3eab,8045.0,466794
432705,James,Daly,Daly,,638.0,,581.0,,,,,,,435c44b3,6668.0,577779
432711,CJ,Egan-Riley,Egan-Riley,,,,,,651.0,,166.0,,,d313e8ff,10174.0,581669
432712,Owen,Hesketh,Hesketh,,,,,,,,769.0,,,3f991cbb,12289.0,550995
432714,James,McAtee,McAtee,,,,,,629.0,317.0,360.0,357.0,426.0,96593e89,10126.0,583199
432720,James,Trafford,Trafford,,,,,595.0,,,596.0,,182.0,259fea27,9077.0,566799
432735,Adam,Idah,Idah,,,,538.0,,329.0,,,,,291e3ec3,8021.0,434223
432793,Abd-Al-Ali Morakinyo Olaposi,Koiki,Koiki,,,564.0,596.0,,,,,,,82726be5,7323.0,641441
432830,Nathan,Collins,Collins,,,,,,451.0,516.0,96.0,88.0,106.0,a8c19eb8,9733.0,469050
432927,Daniel,Langley,Langley,,,,,606.0,,,,,,096d1e60,9188.0,532824
432931,Tyrese,Francois,Francois,,,,,708.0,,521.0,272.0,,,6722d4f0,9552.0,528888
432987,Vítezslav,Jaros,Jaros,,,,,,,,,660.0,,12bb4d6a,13103.0,486604
432990,Yasser,Larouci,Larouci,,,,,,,,592.0,,,0ed063d6,10041.0,554251
433019,Liam,Hughes,Hughes,,,,,677.0,,,,,,54ae11f8,9404.0,494284
433036,Tijjani,Reijnders,Reijnders,,,,,,,,,,427.0,afb61630,11965.0,460939
433138,Marc,Leonard,Leonard,,,,,,654.0,,,,,bd8afa3d,10176.0,463751
433154,Dwight,McNeil,McNeil,,646.0,534.0,97.0,100.0,118.0,534.0,259.0,230.0,300.0,fc15fb84,6756.0,584769
433312,Marshall,Munetsi,Munetsi,,,,,,,,,770.0,648.0,2acf0cd7,7908.0,414908
433589,Haydon,Roberts,Roberts,,,,,,560.0,122.0,,,,a731e8a0,9845.0,533523
433590,Cody,Drameh,Drameh,,,,,694.0,562.0,547.0,,,,e0d1510a,9499.0,531957
433952,Largie,Ramazani,Ramazani,,,,,,,,,,357.0,cc9256ef,10975.0,518644
433979,Cameron,Archer,Archer,,,,,,568.0,54.0,33.0,27.0,,05e8ca6d,9912.0,533662
434024,Patrik,Gunnarsson,Gunnarsson,,,,,,94.0,,,,,4d39152d,9688.0,429563
434043,Alex,Robertson,Robertson,,,,,,,772.0,,,,3434ac72,11593.0,609887
434044,Cieran,Slicker,Slicker,,,,,,615.0,,,280.0,,02aed921,10052.0,621997
434138,Jordan,Stevens,Stevens,,,,,212.0,,,,,,7d3dc53e,,533913
434399,Reinildo,Mandava,Reinildo,,,,,,,,,,541.0,c20bdcd7,7432.0,240692
434662,Halil,Dervişoğlu,Dervişoğlu,,,,,,95.0,541.0,100.0,,,9d8cf204,9686.0,465606
434752,Jaka,Bijol,Bijol,,,,,,,,,,344.0,6fdac234,6807.0,371851
435973,Lyle,Foster,Foster,,,,,,,,168.0,,217.0,f84a807c,7498.0,467623
435997,Noah,Okafor,Okafor,,,,,,,,,,698.0,ca607d59,11966.0,346890
436234,Bryan,Gil Salvatierra,Bryan,,,,,,487.0,554.0,494.0,483.0,590.0,7b5ab7f2,7338.0,537382
436680,Jakub,Stolarczyk,Stolarczyk,,,,,,,,,304.0,,a4a76b3d,13301.0,486144
436893,Julián,Araujo Zúñiga,J.Araujo,,,,,,,,,592.0,78.0,8f4541c2,11745.0,513970
437468,Sergio,Gómez,Sergio Gómez,,,,,,,587.0,366.0,,,01e5f06e,6656.0,366930
437476,Braian,Ojeda Rodríguez,Ojeda,,,,,,,396.0,459.0,,,60953af0,,491596
437495,Illan,Meslier,Meslier,,,,,213.0,199.0,238.0,,,339.0,6b625ac2,8715.0,542586
437499,Maxence,Lacroix,Lacroix,,,,,,,,,650.0,257.0,277c49ed,8853.0,434224
437505,Wilson,Isidor,Isidor,,,,,,,,,,560.0,a671316d,7148.0,494237
437626,Nuno,Varela Tavares,Tavares,,,,,,466.0,17.0,23.0,,,a65c844b,9691.0,535955
437688,Lewis,Richards,Richards,,,,,615.0,,,,,,ae0e6ba7,9082.0,571827
437730,Antoine,Semenyo,Semenyo,,,,,,,714.0,82.0,78.0,82.0,efd2ec23,11363.0,583255
437738,Sebastiaan,Bornauw,Bornauw,,,,,,,,,,345.0,01834aa0,7791.0,338629
437742,Albert,Sambi Lokonga,Sambi,,,,,,478.0,18.0,21.0,,29.0,1b4f1169,9689.0,381967
437748,Mike,Trésor Ndayishimiye,Trésor,,,,,,,,706.0,,214.0,b2a81fc6,12094.0,381963
437753,Giulian,Biancone,Biancone,,,,,,,399.0,438.0,,,de40e38c,7282.0,536507
437757,Han-Noah,Massengo,Massengo,,,,,,,,694.0,,,eba1e557,7264.0,536508
437858,Vitor,Ferreira,Vitinha,,,,,515.0,,,,,,3b029691,8777.0,487469
438098,Fábio,Ferreira Vieira,Fábio Vieira,,,,,,,25.0,4.0,1.0,23.0,6412cc03,11007.0,537598
438234,Omar,Marmoush,Marmoush,,,,,,,,,755.0,413.0,0e0102eb,8393.0,445939
438277,Ozan,Kabak,Kabak,,,,,652.0,580.0,,,,,2d61d13a,7376.0,361260
438405,Billy,Crellin,Crellin,,,,,,,,863.0,,,1a85a237,12634.0,536794
438464,Cheick,Doucouré,Doucouré,,,,,,,514.0,223.0,193.0,268.0,ce4f40c7,8666.0,543387
439135,Eiran,Cashin,Cashin,,,,,,,,,763.0,154.0,f557c3b8,13459.0,581330
439242,Taylor,Gardner-Hickman,Gardner-Hickman,,,,,701.0,,,,,,f05ee68d,9522.0,546944
439482,Miguel,Azeez,Azeez,,,,,689.0,721.0,,,,,660e71be,9468.0,547533
439483,Hubert,Graczyk,Graczyk,,,,,,,,,783.0,,aa41418a,13473.0,587018
439485,Josh,Martin,Martin,,,,632.0,,330.0,,,,,3f072a68,8455.0,547534
439509,Christos,Tzolis,Tzolis,,,,,,528.0,,,,,9f333379,9746.0,451677
439510,Luke,Mbete-Tabu,Mbete,,,,,622.0,603.0,320.0,,,,387e1d35,9228.0,609883
440089,Mikkel,Damsgaard,Damsgaard,,,,,,,580.0,98.0,89.0,121.0,215f3907,8859.0,540941
440113,Aaron,Rowe,Rowe,,,607.0,,,,,,,,4b6bcb0d,7487.0,657994
440120,Daniel,Chesters,Chesters,,,,,,710.0,,,,,240c8ab6,10424.0,561452
440123,James,Furlong,Furlong,,,,,,,652.0,,,,ab18d1b0,11194.0,580030
440148,Tyler,Morton,Morton,,,,,,620.0,,,331.0,395.0,2bc28bb9,10091.0,618494
440241,Jensen,Weir,Weir,,,,,633.0,,,,,,2ae8e967,9252.0,520651
440323,Armando,Broja,Broja,,,,631.0,,518.0,150.0,193.0,156.0,680.0,97220da2,8384.0,571743
440854,Jakub,Kiwior,Kiwior,,,,,,,710.0,10.0,8.0,9.0,dc3e663e,10012.0,425918
440955,Nazarii,Rusyn,Rusyn,,,,,,,,,,564.0,dab75831,,366729
440993,Iliman,Ndiaye,Ndiaye,,,,,656.0,,,486.0,232.0,299.0,5ed97752,9307.0,623570
441024,Harrison,Ashby,Ashby,,,,,,617.0,555.0,404.0,,482.0,b391383a,10061.0,559130
441164,Pedro,Porro Sauceda,Pedro Porro,,,,,,,733.0,506.0,495.0,568.0,27d0a506,6912.0,553875
441191,Tino,Livramento,Livramento,,,,,698.0,491.0,419.0,633.0,409.0,477.0,afed6722,9512.0,503981
441192,Jeremy,Sarmiento Morante,Sarmiento,,,,,,612.0,119.0,146.0,141.0,171.0,ac0d576d,10036.0,568005
441240,Romain,Faivre,Faivre,,,,,,,,799.0,66.0,92.0,745ca0a3,6420.0,555076
441264,Brian,Brobbey,Brobbey,,,,,,,,,,730.0,4c184730,9789.0,473169
441266,Ryan,Gravenberch,Gravenberch,,,,,,,,708.0,323.0,390.0,b8e740fb,10697.0,478573
441271,Ki-Jana,Hoever,Hoever,,,,628.0,545.0,443.0,,556.0,552.0,638.0,9a71e978,8351.0,485583
441302,Ian,Maatsen,Maatsen,,,,,,,,609.0,45.0,39.0,cab9634e,11807.0,485585
441428,Jarell,Quansah,Quansah,,,,,,660.0,,626.0,333.0,,4125cb98,10187.0,632349
441455,Victor,da Silva,Vitinho,,,,,,,,182.0,,,9295dc1c,11700.0,468249
442229,Michał,Karbownik,Karbownik,,,,,663.0,536.0,,136.0,,,1b280c66,9320.0,401604
442335,Edo,Kayembe,Kayembe,,,,,,679.0,,,,,f99b71de,10290.0,486477
443211,Rhys,Norrington-Davies,Norrington-Davies,,,,,,,,487.0,,,ca76b087,12291.0,543164
443261,Jack,Clarke,J.Clarke,,,,,,,,,631.0,,e16932d8,13019.0,559794
443296,Theo,Corbeanu,Corbeanu,,,,,610.0,,,,,,25b82f9a,9209.0,568535
443629,Marcelo,de Araújo Pitaluga Filho,Pitaluga,,,,,,656.0,,756.0,,,b3cafda8,10180.0,662334
443661,Michael,Olise,Olise,,,,,,464.0,171.0,236.0,,,c4486bac,9948.0,566723
443967,Junior,Firpo Adames,Firpo,,,,,,463.0,239.0,,,,24f59bb2,6485.0,374139
444102,Francisco Evanilson,de Lima Barbosa,Evanilson,,,,,,,,,617.0,97.0,6f3cc2fe,12963.0,711337
